"GENE_SYMBOL","GSM3036125","GSM3036126","GSM3036127","GSM3036128","GSM3036129","GSM3036130","GSM3036131","GSM3036132","GSM3036133","GSM3036134","GSM3036135"
"GMEB1",4.873823841,4.991068199,4.991068199,4.89819007,5.111479039,4.827093747,5.040382716,4.985085576,4.944170456,4.897272712,5.01451707
"YTHDF2",4.234395979,4.717042818,4.171442043,4.389390545,4.746767253,4.455879235,4.472501407,4.065258183,4.381288495,4.381288495,4.160949721
"OPRD1",4.039964622,4.129777601,3.830401002,4.170130764,3.901089979,4.013913534,3.961841124,3.970519859,4.059923061,3.930193202,3.960130862
"EPB41",4.727428011,5.239533899,4.855454483,4.970903645,5.333559756,4.740122483,4.830786511,4.781333405,4.759434629,4.738096883,4.812778992
"PTPRU",4.193064916,4.418036504,4.172612954,4.228606992,4.416358329,4.254209447,4.177402082,4.245675296,4.254420804,4.254420804,4.244194822
"ZCCHC17",5.017084169,5.256353283,5.366785182,5.148030069,5.085086853,5.085086853,5.219965172,5.282908387,5.265555941,5.182732017,5.293163916
"SERINC2",5.212096777,5.200646732,4.857145379,4.911349226,5.376024231,4.911349226,5.215791471,4.831232846,5.028896056,4.94874574,5.017446011
"TINAGL1",4.817364209,4.940606426,4.817364209,4.917283325,5.157984796,4.66881729,4.824108562,4.692110981,4.842012652,4.817364209,4.903633761
"HCRTR1",4.346872261,4.215789903,4.270407552,4.449287891,4.233676905,4.426186714,4.202875335,4.341482398,4.183019313,4.270407552,4.150248724
"KHDRBS1",4.805892635,5.222149018,4.926387904,5.212051805,5.325683934,4.919854903,5.179585482,4.75752329,5.189286672,4.882571443,5.003066711
"TMEM39B",4.21387066,4.281666499,4.259067886,4.380166856,4.284456018,4.236600598,4.348263243,4.212672889,4.326863725,4.304265112,4.225169967
"KPNA6",4.674501312,4.769477305,4.686373311,4.667966081,5.069604845,4.628589732,4.652215541,4.526211223,4.508293323,4.757605306,4.733861308
"TXLNA",5.028160975,5.359915241,4.959522161,5.091574061,5.323399757,4.979658208,5.411333642,4.851754376,5.039600777,5.085359986,5.085359986
"CCDC28B",4.78423289,4.50453464,4.674351435,4.668049502,4.563875074,4.668049502,4.477063051,4.746180323,4.514523863,4.574459202,4.684340658
"IQCC",4.979487268,4.849166057,4.979487268,4.856370312,4.957950054,4.985653619,4.902542922,4.948715532,4.988175348,5.12718464,5.066368075
"DCDC2B",5.373588171,4.907385118,5.393426598,5.155722634,5.181768322,5.320678658,4.94735713,5.529044163,5.115688609,5.363668957,5.542214807
"EIF3I",4.202384248,4.488975785,4.014617379,4.163391677,4.449582938,4.102684439,4.302151076,4.03330474,4.123324514,4.054147246,4.034382312
"FAM167B",4.006595552,4.199790943,4.307121716,4.441782476,4.254307412,4.01792581,4.31951613,4.115738887,4.135392479,4.017328629,4.285655562
"LCK",4.673652964,4.793840016,4.706431251,4.674906628,4.803094845,4.851165426,4.739000736,4.827130135,4.771987825,4.717357347,4.793840016
"HDAC1",5.101083052,5.068361597,5.002918686,5.11343506,5.170411498,4.999482183,4.942505744,4.934366253,5.02473299,4.992011534,5.199247418
"TSSK3",4.510021746,4.915293617,5.249642912,5.54539333,4.62423198,5.249607575,4.920017735,4.852409562,5.300301895,4.763316665,4.510021746
"RBBP4",5.01158417,5.907962335,5.246349879,5.460520101,5.848752983,5.361396812,5.518342019,4.758396803,5.278363385,5.107624687,5.139638193
"KIAA1522",4.786691051,4.676460223,4.720552554,4.704258754,4.932796649,4.475720859,4.769555295,4.883824243,4.577252478,4.963060374,4.720552554
"S100PBP",5.24209311,5.190804743,5.467761923,5.159325305,5.057767878,5.167788424,5.269345851,5.396292634,5.27286613,5.190804743,5.11900103
"HPCA",5.133437047,4.89989319,5.122315911,4.982986885,5.174191721,5.556601395,5.04672183,5.214026062,5.266890679,4.933256598,5.200163863
"ZNF362",4.863662182,4.982661617,4.927738801,5.031916543,5.059639282,4.985711979,4.985711979,4.911784675,5.119968657,4.927738801,4.982661617
"ZSCAN20",5.167419881,4.867041303,5.167419881,5.043346001,5.126681184,4.987789213,4.932232424,5.11742172,5.278989067,5.347647028,5.184584371
"HMGB4",4.335205104,3.861339827,4.314602266,4.046233895,3.919272824,4.334012323,4.088554252,4.444045251,4.232190913,3.964354018,4.005559694
"C1orf94",4.571334457,4.323678251,4.616362858,4.496566048,4.440140905,4.585234131,4.351472822,4.80287397,4.548820256,4.571334457,4.424992153
"GJB5",4.457980268,4.301779786,4.421934003,4.244952599,4.777171423,4.229299104,4.3936608,4.127551388,4.241702678,4.289764365,4.193640992
"GJB4",5.033553703,5.052340834,5.44687058,5.036166158,5.327504886,5.291087545,5.10900084,5.28198321,5.165063618,5.362328492,5.352934926
"GJB3",5.075092035,4.822560605,4.795503666,5.028937062,4.857959218,4.83896168,4.933949371,5.028937062,5.156262851,4.777465706,5.048035096
"GJA4",4.417553926,4.461893299,4.550572046,4.538014611,4.636585953,4.416696035,4.575926666,4.545597022,4.495147829,4.472978143,4.439723613
"ZMYM1",4.665569165,4.314407606,4.593271197,4.771685519,4.646649369,4.47159876,4.704999572,4.4215843,4.62425604,4.582942915,4.428018698
"ZMYM4",5.035995344,5.533840913,5.046367126,5.103696284,5.496601828,5.070257515,5.362846749,4.844545819,5.004879996,4.932277517,4.921905734
"NCDN",4.405760124,4.588925404,4.451551444,4.486847991,4.771007915,4.471061328,4.478954659,4.35266136,4.520238424,4.359968804,4.382864464
"TFAP2E",3.821916475,3.756044219,3.671351319,3.713461316,3.731630487,3.804307171,3.804307171,3.722545901,3.774864864,3.774864864,3.671351319
"AGO4",4.558526823,4.681821788,4.472220348,4.506309675,5.171007206,4.336270771,4.753638989,4.336270771,4.558526823,4.435231859,4.583185816
"AGO1",4.897134687,4.920878485,4.814031397,5.046049425,5.061263731,4.848263449,4.992799354,4.810227685,4.932750383,4.861518992,4.87339089
"AGO3",4.669952329,4.912044031,4.796762268,4.728792115,5.032273557,4.648928578,4.816642006,4.720805761,4.716065034,4.819818621,4.808290444
"TEKT2",4.239428539,4.141995121,4.297888589,4.267544721,4.092042472,4.267544721,4.171018484,4.346520733,4.151738463,4.297888589,4.444038715
"ADPRHL2",4.270889796,4.140054837,4.364343338,4.151051612,4.324428269,4.141926525,4.269677746,4.160176699,4.055946649,4.317616567,4.252199088
"MAP7D1",5.275541694,5.253600104,5.341366464,5.269699381,5.314980782,5.171589679,5.262152481,5.20932418,5.297483284,5.330395669,5.286512489
"THRAP3",4.904338113,5.292983873,4.815504797,5.030014773,5.387009099,4.78660955,5.021901265,4.778496043,4.915442278,4.859921455,4.970963101
"ZC3H12A",5.235713027,5.425916176,5.277980394,5.534708324,5.37094786,5.456727151,5.347553508,5.199389278,5.288547235,5.140611453,5.256846711
"DNALI1",4.823921754,4.565514616,4.814351119,4.743646149,4.689822741,4.896145803,4.734675581,4.82438126,4.843063023,4.766497945,4.795209849
"CDCA8",4.615746655,4.55409877,4.529439616,4.393499988,4.501936654,4.680082606,4.610373321,4.726555463,4.591087501,4.55409877,4.529439616
"MANEAL",4.529735137,4.680991985,4.587910848,4.840067254,4.619348033,4.800653107,4.564168228,4.579933886,4.692627127,4.669356843,4.692627127
"C1orf122",4.927789889,4.705306372,4.795947805,4.757013867,4.766746463,4.757013867,4.757013867,4.737548676,4.746507023,4.837148456,4.911309628
"UTP11L",5.024644483,4.821082783,4.790548527,4.909171697,4.790621999,4.765218492,5.095464079,4.866832519,4.861795123,5.085712994,5.024644483
"AKIRIN1",5.063788328,5.481698355,4.876828578,5.054754291,5.03840431,4.850379525,5.594303675,4.973004385,4.986804901,5.07478596,5.184762283
"NDUFS5",6.0422352,6.023218423,5.481240276,5.804822449,5.849169521,5.405698802,5.78708362,5.627434161,5.776000321,5.814033875,5.595340939
"MACF1",4.847511354,5.194666263,4.824367694,4.909856068,5.203628784,4.822518234,5.235387997,4.592263943,4.893798676,4.801224033,4.824367694
"BMP8A",3.426953895,3.491400214,3.454573746,3.480208322,3.572903042,3.647058818,3.526555682,3.508016738,3.69394579,3.509813448,3.601879619
"PPIE",4.615570761,4.913602268,4.841663629,4.888254766,4.777655651,4.684071784,4.973331009,4.61601079,4.934156165,4.656678555,4.697786349
"MFSD2A",4.368745709,4.401803294,4.313649734,4.391124393,4.448137027,4.211941831,4.342256422,4.399269055,4.269572955,4.28059215,4.423841683
"CAP1",5.310815899,5.701906393,5.192579238,5.231652625,5.407253033,5.10226285,5.342558146,5.213168371,5.247150005,5.310815899,5.228959749
"RLF",4.663404685,5.127919341,4.284209048,4.802560791,4.99266478,4.503825951,4.530983664,4.603404231,4.597045449,4.663404685,4.748723703
"TMCO2",6.674707721,6.743999924,6.882584328,7.268884017,6.6833346,6.761990492,6.884344102,6.665855513,7.377528629,6.645011063,6.833089898
"ZMPSTE24",4.764214488,4.920404869,4.674962842,4.389792078,4.888176273,4.719368723,4.81583018,4.679176449,4.608024107,4.898091957,4.686119298
"SMAP2",5.673042217,5.843078099,5.830932679,5.545601716,6.271874866,5.467507829,5.64712377,5.592458049,5.624460536,5.551588015,5.721623897
"ZFP69B",4.432448163,4.183390746,4.633609923,4.103228974,4.273956449,4.478829419,4.410538429,4.598338651,4.61445166,4.509081215,4.806034289
"ZFP69",4.803187617,4.472864115,4.62204247,4.697267557,4.464278206,4.555809737,4.647341267,4.87200957,4.749909633,4.547453292,4.717942842
"EXO5",4.591814332,4.515358718,4.493514257,4.433919119,4.343818409,4.581356644,4.515828855,4.622311512,4.362447491,4.54812541,4.580892101
"ZNF684",5.135435276,4.888605228,5.029650969,4.93618838,4.863802021,4.899995201,4.963333265,5.153347457,4.941497381,5.285296376,5.32937317
"NFYC",4.631146121,5.154906199,4.960920985,4.93484525,5.120782167,4.819741443,5.049949056,4.740054193,5.019116549,4.786334292,4.854229117
"KCNQ4",3.970174352,3.939597286,3.858058444,4.045883077,3.909827878,3.901324428,3.952345128,3.892820978,4.010943774,3.878443155,3.878443155
"CTPS1",4.789430808,4.679403732,4.759423423,4.614451753,4.725343973,4.699753461,4.80211551,4.827706023,4.719413578,4.759423423,4.929465267
"FOXO6",3.869638899,3.74266497,3.650320294,3.900275506,4.004037321,3.692751877,4.227524307,3.429356501,3.788837308,4.146672926,3.927354321
"GUCA2B",3.679084559,3.619321426,3.595416173,3.551459978,3.457444247,3.48094818,4.05287721,3.473113536,3.511747788,3.571510921,3.368316271
"RIMKLA",4.585115936,4.248806421,4.402547914,4.411244264,4.294911421,4.545474468,4.438090305,4.482833706,4.517854033,4.412156757,4.440983287
"PPIH",4.719012142,4.880490951,4.981415206,4.767902988,5.024064182,5.109451247,5.006986769,4.930138411,5.102524313,4.900675802,4.961230355
"YBX1",7.244153901,8.244552633,6.959949716,7.738422205,8.710053809,7.343450009,8.157092733,6.229628414,7.391940077,6.857636209,6.732586368
"ERMAP",4.413448359,4.40417434,4.60820276,4.336929306,4.44460042,4.435627827,4.54329894,4.54329894,4.385626302,4.339256206,4.255790034
"ZNF691",5.77469579,5.416742358,5.501520802,5.370908234,5.507351309,5.316331004,5.72566023,5.543736129,5.134147543,5.614558728,5.397902703
"FAM183A",4.382491707,4.536330874,4.672071316,4.561435921,4.608768775,4.485703356,4.485703356,4.570902492,4.500133423,4.599676414,4.545380237
"TMEM125",4.556657836,4.38230699,4.652550802,4.488505057,4.547597495,4.577143713,4.527900015,4.518051276,4.486917498,4.556657836,4.64383326
"TIE1",4.375215549,4.41917141,4.559830166,4.432258377,4.515314681,4.478400768,4.487629246,4.524543159,4.471918444,4.427962583,4.41917141
"MPL",4.055134378,4.164029287,4.164029287,4.089296845,4.061004503,4.136450749,4.15531231,4.127019968,4.173103862,4.064208954,4.027910651
"CDC20",4.123084397,4.13501455,4.075363786,4.220094614,4.212255431,4.086828504,4.110346053,4.063310955,4.170805008,4.13501455,4.111154244
"SZT2",4.38962458,4.38962458,4.38962458,4.353290722,4.394251357,4.353290722,4.443404119,4.394251357,4.38962458,4.326107327,4.336693536
"PTPRF",4.769235952,4.818148583,4.659182532,4.806328945,5.077830153,4.666699752,4.658942574,4.64342822,4.744779637,4.695867005,4.720323321
"KDM4A",4.671692098,4.635189997,4.689943149,4.783723453,4.630816895,4.684783916,4.621822392,4.612827888,4.671692098,4.799449453,4.899830231
"ST3GAL3",4.87475893,4.774607237,4.954880284,4.980556192,4.850590442,4.824597292,4.841926059,4.963227426,4.974910623,4.834698253,4.924834777
"ARTN",4.10174267,4.081676307,4.10174267,4.123931993,4.084514074,4.108164826,4.092397658,4.179117081,4.10174267,4.061609944,4.021477218
"IPO13",4.210496109,4.22903991,4.275399413,4.253457001,4.271921735,4.234992266,4.318083571,4.262689368,4.238311811,4.312487015,4.321758916
"DPH2",5.305754293,5.276199849,5.404269109,5.420023179,5.428657919,5.316406297,5.350945258,5.359579998,5.364863183,5.374714664,5.394417627
"ATP6V0B",4.730795986,5.093544308,4.61678937,4.877607909,5.004352376,4.657917498,4.810010859,4.472025612,4.668610559,4.730795986,4.564968181
"B4GALT2",4.690733855,4.830669137,4.750706119,4.844789852,4.903627485,4.794357595,4.811168348,4.685087706,4.870650646,4.6707431,4.730715364
"CCDC24",4.386306933,4.376968261,4.461016304,4.431063797,4.404159467,4.457968128,4.466936239,4.49384057,4.479693647,4.404984276,4.470354976
"DMAP1",5.240039055,5.323342393,5.228138578,5.15615368,5.043621137,5.186162358,5.096136323,5.381218765,5.216238101,5.299541439,5.263840009
"RNF220",4.62836413,4.549299576,4.638247199,4.737241045,4.553827208,4.693571084,4.658635115,4.676103099,4.648130269,4.677779476,4.776610169
"C1orf228",4.678784914,4.769219833,4.759171508,4.782190985,4.600696225,4.851331845,4.721692731,4.738977946,4.889799724,4.618494968,4.688833238
"KIF2C",4.683242409,4.288483578,4.52175016,4.348694284,4.404765141,4.526251998,4.516906856,4.516906856,4.458947619,4.638383451,4.530721952
"RPS8",5.213984139,5.890674935,5.052867283,5.456940502,5.876584488,5.251232665,5.637963398,4.88095856,5.375100995,5.16027852,5.213984139
"PLK3",4.577801125,4.669771868,4.612290154,4.632595996,4.679255878,4.827012173,4.624819348,4.585936113,4.692764553,4.589297468,4.577801125
"BTBD19",5.212365085,5.212365085,5.311446427,5.289340861,5.289340861,5.149759804,5.263169412,5.254445596,5.15291628,5.311446427,5.251997622
"UROD",4.791959254,4.603356847,4.623209732,4.512519183,4.628819289,4.504212033,4.578976387,4.695276493,4.563651077,4.643062617,4.652989059
"HPDL",3.59877608,3.15291765,3.341168987,3.536056654,3.374920379,3.637826932,3.264669244,3.32403524,3.360984918,3.351076952,3.192549511
"TOE1",4.317003054,4.384371425,4.374747372,4.390965948,4.382033568,4.399898327,4.462424982,4.578545914,4.49986006,4.596100589,4.442115742
"MMACHC",4.158336148,4.470943438,4.422098549,4.42278059,4.318345305,4.553324696,4.588136458,4.370562947,4.529557305,4.37325366,4.441636505
"AKR1A1",4.973329233,5.067987327,5.046952195,5.19890684,5.015064777,5.140411638,5.023421235,4.931500203,5.204715684,4.952294101,4.994364365
"NASP",5.627610708,5.270493949,5.556187356,5.276821725,5.693180522,5.426710892,5.435038068,5.401729364,5.54598402,5.525577348,5.668424052
"TMEM69",4.153367426,4.651369674,4.311270578,4.209677736,5.481603713,3.930474472,4.5897044,3.821895426,4.019757067,4.14122103,4.129074633
"MAST2",4.853616238,4.936641148,5.030044171,4.91606639,4.907680167,5.041859744,4.941225061,5.058632191,4.91588492,4.957397375,5.009287944
"TSPAN1",4.604967915,4.715573171,4.654125807,4.461496695,4.909077036,4.4769305,5.256337645,4.515515012,4.49436266,4.58038897,4.740152117
"LURAP1",4.534365312,4.506238124,4.534365312,4.513744123,4.304704307,4.550098874,4.631897063,4.759138691,4.30934781,4.796885732,4.9468974
"RAD54L",4.708050494,4.366933296,4.600842232,4.583173905,4.450623785,4.627357278,4.512480508,4.733397374,4.552111203,4.64957326,4.688558083
"UQCRH",6.212785842,6.61659295,6.016059303,5.96927737,6.392345075,5.960816016,6.536188095,5.833895704,5.819332763,5.974643189,5.984997217
"NSUN4",4.506296503,4.348917622,4.417770882,4.397550706,4.388773012,4.502883029,4.476549948,4.458994561,4.476787962,4.466951782,4.427607062
"FAAH",5.026182618,4.965355546,5.0348722,4.978112991,4.997550261,4.978112991,5.026706166,5.046143436,4.930597219,5.139147181,5.113078436
"DMBX1",4.03464173,3.874682199,4.025232346,4.129014393,3.931994977,4.129014393,4.129014393,4.012593829,4.222829413,3.940547888,4.015822962
"TEX38",6.274713209,5.734380834,6.004547022,5.60158369,5.965044176,5.93778464,5.955957664,6.155860932,5.81543069,6.346757526,6.490846159
"CYP4B1",4.931594774,5.409250251,5.194305286,5.338929111,5.934169917,5.049140823,4.845505811,5.009980244,5.301777769,5.051008643,5.015184483
"CYP4X1",4.48357455,4.290764804,4.514018194,4.455171332,4.692030484,4.404415799,4.395956543,4.489008353,4.595201245,4.402391499,4.33135633
"CYP4Z1",4.605584867,4.254716918,4.491789857,4.429349384,4.644701785,4.779297036,4.501133517,4.563944634,4.785760301,4.55817028,4.510755692
"CYP4A22",4.242977682,4.061973729,4.423981634,4.299298763,4.18588656,4.270945713,4.195337577,4.346553848,4.297278867,4.270128275,4.179626298
"CMPK1",4.586488358,4.74385046,4.512435604,4.611166037,4.868514351,4.647930082,4.813368283,4.601975026,4.966008722,4.475409227,4.706824083
"FOXE3",4.6586407,4.504254439,4.477009804,4.648631126,4.555024927,4.526943067,4.704794846,4.601828027,4.731293058,4.440683625,4.6586407
"FOXD2",3.71123332,3.515784366,3.331193688,3.421361192,3.437803778,3.569344459,3.421361192,3.807761944,3.591792293,3.613508843,3.548359192
"SLC5A9",4.254665366,4.180959794,4.307312203,4.31043033,4.151192509,4.235001889,4.251763765,4.201478137,4.212547896,4.170430427,4.244135999
"ELAVL4",4.605322495,4.428534381,4.624965619,4.630814215,4.52568098,4.762230759,4.499397671,4.648336421,4.752645924,4.7330028,4.674073428
"CDKN2C",4.781389975,4.716382008,4.781389975,4.946748562,4.700539651,4.974105108,4.718777348,4.809965834,4.818537385,5.069282399,5.15286407
"C1orf185",5.250803094,5.185276226,5.540993513,5.129600328,5.237306544,5.174477918,5.434767938,5.201404472,5.241442113,5.447383701,5.147832301
"RNF11",4.910271951,5.300564754,4.890256936,4.961788069,5.135185349,4.710362012,5.169864805,4.901099021,4.950301982,5.080399583,4.730136812
"OSBPL9",5.083483676,5.244379745,5.201474127,5.125437374,5.216001524,5.001940806,5.150136687,4.903143552,5.137115699,5.029851653,4.986946035
"BTF3L4",5.516452762,5.909675673,5.324636707,5.718026503,5.637843623,5.513114699,5.539842326,5.236929224,5.362999918,5.362999918,5.372590721
"ZFYVE9",4.685258213,4.650684449,4.650684449,4.733609596,4.789519625,4.517956624,4.741596743,4.677699566,4.812028682,4.673733625,4.696782801
"PRPF38A",5.076066519,5.680771827,5.390048121,5.092632547,5.760593541,5.005161465,5.752641625,4.949498049,5.145840208,5.169098105,5.26212969
"GPX7",4.771103127,4.712299665,4.806385204,4.638606822,5.150551556,4.764623987,5.205684066,4.347192128,5.02983836,4.524128587,4.606453433
"FAM159A",4.817851956,4.837914142,4.707509931,5.067916968,4.764449829,4.846467975,4.805458902,4.739844386,4.868007422,4.637292279,4.567074627
"ZYG11B",4.424117038,4.491521326,4.323010606,4.323300345,4.662929235,4.226263519,4.436509975,4.218177117,4.154499887,4.41288299,4.446585134
