GENE_SYMBOL,GSM1648121,GSM1648114,GSM1648122,GSM1648115,GSM1648116,GSM1648117,GSM1648123,GSM1648124,GSM1648118,GSM1648119,GSM1648120
AFAP1L1,11.8778,9.4535,9.3976,10.0799,11.6861,10.8584,9.3646,8.1369,9.7709,11.1013,11.3981
AFAP1L2,9.6746,7.5025,10.14515,9.55615,9.2248,8.68545,8.48765,8.03555,8.46085,9.68205,9.31995
AFF3,8.09555,8.16415,8.87155,9.28645,8.3509,8.9276,7.723,9.46575,9.2746,7.95345,7.9208
AFF4,10.7366,10.721,10.2313,10.535,10.2556,10.7604,10.4121,10.5966,10.092,10.3692,10.833
AFG3L2,11.1658,11.3331,10.6766,11.1622,10.7994,10.9207,10.9344,10.7583,11.1525,10.5879,10.6264
AFM,6.802,6.3517,6.0454,6.2235,6.0766,6.4456,6.2527,6.0057,6.1042,6.0834,6.3616
AFMID,7.1098,8.8163,6.8456,7.3808,7.0572,6.9217,7.291,7.0477,7.6531,6.8384,7.8737
AFP,7.6381,6.6131,6.2672,7.1937,6.7027,7.4631,6.4775,6.4316,6.4646,6.2998,6.7009
AGAP3,7.7773,7.3591,6.7163,6.3548,6.6686,6.8399,6.8084,7.1685,6.8961,6.583,6.8417
AGAP4,10.8533,10.67675,10.07875,10.22395,10.0441,9.6432,10.58075,10.05195,10.0521,9.8161,10.1726
AGAP6,11.7973,12.1777,11.8173,12.1314,11.6086,11.8795,11.9356,11.6054,12.0576,11.6623,11.9207
AGBL1,6.499,6.4302,6.1195,6.1006,6.3195,6.4618,6.3163,6.2543,6.236,6.1085,6.3497
AGBL2,9.1559,7.2786,6.3484,6.9792,6.9765,6.4689,6.3292,7.0596,6.5086,6.7774,6.3616
AGER,10.2163333333333,9.05551666666667,8.74928333333333,8.78271666666667,9.24911666666667,8.84606666666667,9.12745,8.83268333333333,9.05043333333333,9.18005,7.76965
AGFG1,9.5182,10.5304,10.4171,9.9427,10.1167,10.3304,10.6728,10.0527,10.4571,10.3262,10.9484
AGFG2,7.8594,7.20405,8.01845,7.3895,7.988,7.698,7.5113,6.92805,7.3121,7.31955,6.5793
AGGF1,8.13445,9.35215,8.8833,9.82575,9.1779,9.4377,8.9183,9.24495,9.1516,8.68315,10.35095
AGK,10.402,10.6962,10.7864,10.663,11.1182,10.745,10.7029,10.8122,10.9007,10.6453,11.122
AGL,8.58116,8.59886,8.27218,8.50742,8.66344,8.45892,8.66808,8.19296,8.40096,8.3689,8.67632
AGMO,7.7913,6.5923,6.4244,7.6847,8.591,6.5503,6.6917,6.2546,6.28,6.1756,6.3905
AGO4,11.0532,11.1138,10.4608,10.0825,9.452,10.4644,10.7628,10.0245,9.4737,10.1019,10.5565
AGPAT1,6.3267,6.3691,6.0168,6.172,5.9878,6.9248,6.5178,5.9942,6.5869,6.2987,6.4304
AGPAT2,6.7309,8.1704,6.5873,6.2299,6.4052,6.4778,6.4257,6.43,9.3845,6.103,6.4984
AGPAT3,10.43265,9.80575,9.48415,9.35435,8.9322,9.91755,9.1118,9.8026,9.24505,9.07905,9.5345
AGPAT4,10.9291,10.0669,8.3081,8.7662,9.5134,9.243,10.8153,10.3426,9.4707,9.833,10.6679
AGPAT5,9.2775,9.8986,8.0121,8.3793,9.2403,7.553,7.4946,9.5242,8.4773,7.8219,9.4531
AGPS,10.1446,10.6326,10.4449,10.5336,10.0997,10.2651,10.5125,10.4888,10.5032,10.3348,10.9155
AGR2,6.6893,6.61995,6.88155,6.28375,6.31975,7.0713,6.4752,6.7236,7.9664,6.2037,6.50995
AGR3,6.83255,6.60885,6.40385,6.2213,6.2284,6.92855,6.3958,6.25375,6.3353,6.20065,6.55935
AGRP,6.4051,6.514,6.1695,6.2172,6.2935,6.7351,6.4424,6.3846,6.2049,6.0681,6.4615
AGT,10.685,10.627,9.0891,10.485,10.3203,11.7688,10.2736,6.5331,7.2825,8.1294,9.5071
AGTR1,6.6832,7.11535,8.669,6.50345,6.7809,7.5844,7.94515,7.3841,6.44965,7.60365,7.34135
AHCTF1,10.19225,10.48665,10.11075,10.44035,10.5863,11.52035,10.44355,10.8215,10.85585,10.42405,10.33925
AHCY,8.3813,10.6588,9.6606,9.7247,9.6882,9.761,8.417,10.4247,10.791,9.7606,9.8881
AHCYL1,10.8849,11.5247,10.6254,11.3828,11.3593,11.015,10.7823,10.5604,11.3322,10.9931,11.8343
AHCYL2,8.0426,8.8978,7.6786,10.062,8.1165,9.1091,7.5762,8.1364,8.2545,8.3829,8.342
AHI1,6.4643,8.2243,8.2431,7.9086,7.5308,7.357,8.7334,6.8203,8.1098,7.5568,7.2866
AHNAK,12.1201,11.9502,11.4409,12.0088,11.95275,12.27315,11.9752,12.4179,11.4327,12.0531,12.5131
AHRR,8.3925,7.4413,6.4761,6.5785,6.5636,8.0183,7.4799,7.3364,6.1954,7.277,6.8832
AHSP,8.4499,7.6267,6.8655,7.7345,7.0846,11.3391,7.1969,7.0944,7.4224,6.7574,8.2759
AIDA,10.0572,10.3888,10.9277,10.556,11.1078,10.5411,10.4213,11.1175,11.3557,10.9708,11.1119
AIF1L,9.5143,12.1673,9.63705,9.4672,9.7095,10.6586,8.8532,9.98395,11.1937,9.28205,8.7784
AIFM1,7.58396666666667,9.55346666666667,8.14516666666667,8.63033333333333,8.51583333333333,8.5431,7.67476666666667,8.02586666666667,8.73,7.86026666666667,8.0221
AIFM3,6.5129,6.5257,6.1604,6.1631,6.3241,6.5651,6.3314,6.4141,6.3947,6.0444,6.5448
AIG1,9.9649,11.2555,9.7277,11.0995,10.321,10.6824,9.331,8.9944,9.8504,10.2661,10.2475
AIM2,8.3391,8.0933,10.13505,9.49465,8.7603,8.93435,9.32885,8.40055,9.91205,8.63005,9.31715
AIP,12.0641,12.2932,12.1927,12.0434,11.9876,12.197,12.3279,12.3101,12.4014,12.1023,11.4848
AIPL1,6.4851,6.4605,6.0709,6.1689,6.2082,6.1509,6.328,6.2569,6.2115,6.0301,6.2748
AIRE,7.8972,7.1022,6.7225,5.9792,6.3481,6.5265,8.359,6.7084,9.4672,5.9587,6.3735
AJUBA,7.287,7.5516,7.4186,7.1879,6.8298,7.4288,6.7618,10.3637,7.5794,8.6937,7.0936
AK2,10.7451,10.8072333333333,10.2636,10.6015333333333,10.3154,10.1110666666667,10.6327666666667,10.2393666666667,10.3432666666667,10.7904333333333,9.66113333333333
AK3,9.1188,12.0745,10.7404,10.6087,10.4761,10.9278,10.7393,11.1849,11.2426,10.5643,11.3061
AK4,8.3466,8.82835,8.5172,9.27095,8.8214,9.3179,8.42945,9.5751,8.1252,9.32785,9.38095
AK5,6.544,7.7854,6.6336,6.3736,6.577,6.4026,6.6626,6.4827,7.2093,6.5865,6.5134
AK7,7.4444,6.658,7.1824,7.4754,6.8916,6.3869,6.3402,6.2947,6.659,7.1236,6.3948
AKAP1,8.5182,9.4704,8.2309,9.4136,9.1836,8.2476,8.2883,9.1818,9.2804,9.132,9.5027
AKAP11,9.11336666666667,9.50926666666667,9.6755,10.5001333333333,9.87993333333333,8.88823333333333,9.72976666666667,9.9766,10.0214666666667,9.74486666666667,10.1218
AKAP12,8.9431,10.2979,9.04485,9.0948,9.69215,9.03815,8.8265,10.67935,8.45185,9.28865,8.5468
AKAP13,11.5431,10.2101333333333,10.7487666666667,10.4632333333333,10.9464666666667,11.3518666666667,10.7426666666667,10.4252666666667,10.4717,10.8007,11.0408
AKAP3,6.4355,6.7344,6.1798,6.1268,6.1707,6.4172,6.3025,6.5053,6.1351,6.2374,6.2757
AKAP4,6.4679,6.42645,6.11485,6.14745,6.1826,6.47145,6.3469,6.32775,6.25635,6.02795,6.35865
AKAP5,6.7808,6.6658,8.1957,7.4453,7.4642,7.5845,7.3823,7.53,7.7104,7.0916,7.6791
AKAP6,7.0157,7.0363,6.4354,6.7721,6.5788,6.6437,8.9266,7.0011,6.178,7.1347,6.2818
AKAP7,8.2314,8.681575,8.827575,9.072675,8.6397,8.5,8.887425,7.81985,8.512425,8.338775,9.545325
AKAP8,9.5237,8.8104,8.4681,8.5565,9.2994,9.548,8.5543,8.5049,9.6187,9.1976,9.689
AKAP9,10.4276,10.2992,10.0975,9.8394,9.7282,9.5753,10.4074,10.0218,10.3334,10.0287,10.1404
AKIRIN2,9.7112,9.2809,10.6066,10.3521,10.1208,10.6229,9.7181,10.0076,10.8439,10.3269,11.2704
AKNAD1,7.6272,6.4643,8.0863,7.4996,6.6664,6.4389,8.1135,6.7019,6.3542,7.7732,7.5724
AKR1B15,6.5446,6.6177,6.1981,6.1145,6.1184,6.4912,7.174,6.3175,6.1607,6.073,6.4384
AKR1C2,6.64205,7.9316,7.6749,9.02515,6.52845,7.92685,9.1319,7.8392,7.7833,7.3076,8.27045
AKR1C3,11.8204,12.9846,12.2348,13.3911,12.4691,12.9686,12.065,11.3197,12.6752,11.9976,13.6549
AKR7A2,10.147,10.4167,9.6318,9.8468,9.7775,9.8244,9.7582,9.9325,9.8468,9.719,9.6858
AKR7A3,8.7033,9.1507,7.4305,8.5335,8.477,7.8117,7.9604,8.1213,7.716,8.5553,7.9562
AKT1,9.90465,9.7265,9.47015,9.1963,9.65475,9.46415,9.8752,9.4567,9.4124,9.3574,9.47675
AKT3,7.76215,7.8857,7.12555,7.587,7.45105,6.9758,7.39365,8.57785,7.19195,7.5482,7.1533
AKTIP,9.3826,8.5869,8.8838,9.5592,9.8058,9.6111,8.6317,8.8942,9.7617,9.2888,10.1147
ALAD,7.30266666666667,7.66816666666667,6.76456666666667,6.7378,6.76743333333333,6.87216666666667,6.95943333333333,6.90396666666667,6.8885,6.79323333333333,6.99806666666667
ALAS1,6.5659,6.62475,6.3138,6.1127,6.20325,6.48835,6.3896,6.4514,6.4063,6.07315,6.24775
ALCAM,12.0863,11.6117,11.4918,11.0214,11.7265,11.212,11.6603,12.9685,11.8654,11.9485,11.7442
ALDH16A1,9.8088,9.405,9.2748,9.7403,9.4904,10.3903,8.3299,8.9739,9.6075,8.6748,8.6086
ALDH18A1,8.1424,8.5927,9.3662,9.7019,8.8163,11.2542,8.1854,8.6248,10.7105,9.4856,8.1302
ALDH1A2,6.9183,10.4201,6.6328,6.1889,6.2623,6.7099,6.3775,6.579,6.4912,6.1637,7.0364
ALDH1A3,11.2516,10.6025,11.7493,11.6306,11.6904,11.9326,12.4302,11.7371,12.8845,13.0606,12.3535
ALDH1L1,6.7798,9.3312,6.2717,7.8621,6.5026,7.0039,6.3888,6.2456,6.1697,6.317,6.5222
ALDH3A2,8.86163333333333,8.2138,8.16666666666667,8.30753333333333,7.69353333333333,8.47253333333333,7.57003333333333,7.54046666666667,7.60383333333333,7.1873,8.1751
ALDH3B1,7.11515,8.3722,6.97425,7.5663,6.6482,7.788,6.86345,7.8099,6.9663,7.36115,8.0738
ALDH4A1,8.9473,11.22255,8.3976,9.772525,8.502175,9.5413,8.602925,7.919525,8.3651,8.4767,8.12895
ALDH5A1,10.07235,12.07365,10.6303,10.86985,10.13765,10.83265,10.36505,9.4838,10.63905,9.8417,9.81485
ALDH7A1,12.1172,13.2373,11.8141,12.8458,12.1267,12.7472,12.1815,12.2908,12.1518,12.5201,12.3414
ALDOA,10.08905,10.1415,9.5965,9.9065,9.84905,9.921,9.82095,9.77875,9.66865,9.64175,9.97085
ALDOC,12.4473,10.7639,12.3335,13.351,12.9425,12.1209,12.219,13.0464,12.4201,12.5648,11.3352
ALG10,7.8071,7.4702,7.6671,8.3475,8.7339,8.1583,7.4406,7.5735,7.8555,8.5382,9.0228
ALG13,7.1112,8.5653,7.5697,7.9916,7.8876,7.0521,7.5027,7.8975,8.5311,7.4297,9.1053
ALG2,10.6397,11.3893,10.7413,10.8736,10.1591,11.0157,10.6175,11.0217,11.2734,10.4196,10.872
ALG3,11.174,11.5665,11.6193,11.5862,11.4449,11.8395,11.6681,11.668,11.9624,11.5873,11.6428
ALG6,6.8389,7.0232,6.8564,7.3678,7.5105,7.2332,6.8382,6.95,7.7525,6.7517,7.6591
ALG8,6.7611,8.2009,8.1618,8.2008,8.5328,8.334,7.2771,7.9668,9.0879,8.2355,8.4809
ALKBH4,9.5167,10.609,10.1861,10.5037,10.116,10.096,10.2425,10.2872,10.2707,10.0507,9.573
ALLC,6.555,9.6253,6.1876,5.9649,5.9309,6.2949,6.2654,6.2349,6.1525,5.9947,6.4405
ALOX15,6.6306,6.7008,6.5822,6.4087,6.5008,9.6288,6.4219,6.339,7.2023,6.32,6.4893
ALOX5,8.9765,9.2819,9.34695,9.6735,9.25065,9.5412,9.4943,8.94925,9.4255,9.3486,10.03765
ALOX5AP,9.7033,11.6319,11.0607,11.2443,11.3156,11.8158,11.3673,10.8323,12.2397,10.0804,12.2605
ALOXE3,6.4921,6.5897,6.3167,6.3384,6.4598,7.4509,6.3883,6.2972,6.202,6.1007,7.0308
ALPI,6.5482,6.7072,6.2122,6.1676,6.1975,9.1344,6.2823,6.3149,6.2421,6.1882,6.3933
ALPK2,12.3946,13.0259,11.7556,12.7717,12.6252,11.6655,11.9334,13.2475,12.8279,12.0786,12.6526
ALPL,10.934,13.1334,10.7985,11.0999,12.1305,12.0295,12.1512,10.5076,11.4276,10.9403,9.3522
ALS2CL,8.3683,8.14553333333333,7.9744,6.98753333333333,7.42896666666667,6.97156666666667,7.1561,8.7194,7.0853,7.07933333333333,7.33926666666667
ALX4,6.3398,6.6096,5.989,6.5487,6.3501,6.3824,7.3869,9.4742,6.2513,6.1068,6.2349
ALYREF,7.3361,7.2614,7.6885,6.5597,6.6146,6.9771,6.8436,7.6626,7.2889,7.0784,6.9416
AMACR,9.6063,9.7365,9.7233,11.2042,9.0073,9.7141,7.6245,7.6211,9.1363,8.6855,9.7674
AMBP,6.476,6.5679,6.0259,6.0441,6.2287,6.6235,6.2301,6.2047,6.0856,6.0488,6.3675
AMBRA1,7.8909,7.8866,7.3384,7.1913,7.6874,7.1766,7.2945,7.782,7.5,7.243,7.6685
AMD1,6.59,7.3625,7.0251,6.9038,7.1407,7.3086,6.9971,6.8205,7.24,6.8543,7.5651
AMELX,6.9706,6.5741,6.1606,6.374,6.2125,6.4816,6.3747,6.1325,6.2259,6.4927,6.3317
AMELY,6.5112,6.6806,6.2544,6.1989,6.2676,6.4785,6.2781,6.193,6.3262,6.1199,6.4112
AMER2,7.0548,8.4054,6.4695,6.064,6.2184,6.3783,6.2562,6.6771,6.5562,5.9084,6.4125
AMFR,8.15205,9.4605,8.69265,9.2502,9.0593,9.0025,8.43415,9.2615,9.2329,9.4657,8.99605
AMH,6.4252,6.3809,6.1472,5.9968,6.1107,6.432,6.3227,7.2181,6.1375,6.1769,6.2664
AMHR2,6.322,6.408,6.5508,6.5842,6.9709,6.4385,6.9208,7.5674,7.6453,6.4845,6.2516
AMIGO1,7.8693,8.862,7.6035,7.5046,7.4656,7.2632,7.0958,6.7421,6.7286,7.9364,6.6299
AMIGO2,6.586,6.5701,6.7559,6.2849,6.5121,6.4054,6.7613,7.2989,7.4673,7.0919,6.4644
AMN,8.1872,7.6922,6.2016,6.261,6.3506,6.4744,6.2954,8.018,6.5471,6.1686,6.47
AMN1,8.2505,8.0617,8.1316,8.1249,7.9748,7.3818,8.374,7.6705,7.6723,8.1359,8.4722
AMOTL2,7.1631,7.4146,7.0787,7.0716,6.9227,7.3189,7.1465,7.4083,6.9543,7.0688,7.2093
AMPD1,6.4117,7.5447,7.4963,7.8401,8.1407,7.4535,11.5548,6.5652,9.8575,6.9821,7.9641
AMPD2,7.3654,6.3184,6.0693,5.9213,6.1215,7.0984,6.1999,6.0989,6.3065,5.9746,6.2832
AMPD3,6.92146666666667,8.23366666666667,6.9938,7.50923333333333,7.11353333333333,6.31183333333333,8.25613333333333,7.24396666666667,7.45503333333333,6.9201,7.5066
AMPH,7.7164,7.3551,6.5046,6.6704,6.3047,6.5305,7.7827,10.0211,6.8377,6.8826,6.3541
AMY1A,6.81453333333333,7.2386,7.23283333333333,7.23686666666667,7.32316666666667,6.79386666666667,7.28726666666667,6.93386666666667,7.99856666666667,7.4453,7.60233333333333
AMY2A,6.5209,6.6192,6.0984,6.2071,6.2073,6.2939,6.3104,6.137,6.3779,6.0298,6.2509
AMZ2,8.15025,8.25975,7.9347,8.3552,8.2309,8.0558,8.04935,8.54475,8.55785,7.94265,8.6605
ANAPC11,8.9855,8.76985,9.130525,9.082825,8.959575,9.335175,8.6151,9.356225,9.423225,9.205775,8.7631
ANAPC2,11.2487,10.1904,9.8978,9.5507,9.6065,10.2711,10.5249,10.5094,9.6449,9.6392,8.6652
ANAPC4,9.4148,10.1784,10.0846,9.2161,10.2044,9.878,9.8618,9.7775,10.7777,10.0215,10.1135
ANAPC5,8.9843,8.316,9.228,9.2528,9.0256,9.3412,8.703,8.7754,10.2988,9.23,9.4806
ANG,11.173,9.73465,8.8056,9.7385,10.13875,11.7577,9.7245,10.00295,8.9235,10.31815,10.0474
ANGEL2,11.6731,12.2937,11.7969,11.9334,11.3623,12.1222,12.1453,12.0814,11.6701,11.7735,11.8017
ANGPT2,10.776,11.0083,11.06265,10.4417,11.77745,9.9062,10.08615,8.9189,10.42655,11.10365,11.54865
ANGPT4,6.59,7.9407,6.4301,6.71,6.1765,8.2242,6.2652,6.1125,6.5471,6.5307,6.3432
ANGPTL3,7.00225,6.5651,6.16235,7.26225,6.6391,7.50595,6.4574,7.751,6.3,6.09185,7.1264
ANGPTL5,6.5296,6.5654,6.245,6.3929,6.289,6.6085,7.4648,6.203,6.3856,6.3956,6.5605
ANGPTL6,6.6391,6.8556,6.5019,6.6859,6.4274,6.5743,6.4327,6.3171,6.5351,6.491,6.6232
ANGPTL7,6.8091,6.3306,6.1702,5.9914,6.4328,6.3501,6.4677,6.6117,6.0922,6.1288,6.3052
ANK1,6.46105,7.18015,6.533,6.25295,6.80465,7.0608,7.1663,7.16095,6.26245,6.1819,6.87815
ANK2,9.3078,8.902,8.75665,9.77615,9.9441,8.26555,10.5026,8.051,8.67205,8.8669,10.204
ANK3,7.4359,7.04993333333333,7.59146666666667,8.52246666666667,7.9892,6.7132,7.78203333333333,6.31633333333333,7.7303,7.588,7.4758
ANKAR,8.8142,8.9131,8.8944,9.56135,8.83045,9.27405,9.3439,8.74175,8.51855,9.0458,9.08785
ANKDD1A,10.7302,9.9724,10.872,10.4531,9.867,9.5575,10.7775,9.8031,10.7501,9.4293,10.2179
ANKEF1,7.6383,7.3274,7.5903,8.6163,7.9415,7.7274,6.6596,6.3047,8.3283,6.8258,7.2509
ANKFN1,6.4431,7.4988,5.9939,6.6094,6.2089,6.3339,6.3223,6.519,5.9686,5.9577,6.4471
ANKFY1,8.728,8.9595,9.3627,9.0689,7.5689,7.9955,9.3809,9.5373,9.047,9.1997,9.5517
ANKH,9.3055,7.6918,6.9966,7.1959,7.4843,7.7826,8.37,8.2164,6.8927,8.0024,7.6745
ANKHD1,8.9387,8.4062,8.66445,8.77265,8.31205,8.5457,8.7101,8.8615,8.78455,8.6721,9.2172
ANKHD1-EIF4EBP3,9.0818,7.9379,9.1492,8.5451,8.506,8.4324,8.5978,7.7184,8.1614,8.7468,8.4814
ANKIB1,9.0263,10.252,10.349,10.4825,10.4559,9.9799,9.8026,10.3326,10.877,10.4118,11.2009
ANKK1,8.4221,6.5557,6.0427,6.0641,6.53,6.34,6.7606,6.1797,6.7223,6.6476,6.3111
ANKLE1,7.00565,6.909025,6.787425,6.44165,6.392375,6.91475,6.65325,7.87195,7.4257,7.24575,6.6466
ANKMY1,9.2375,8.7719,8.9758,7.7234,7.3973,6.2574,7.978,8.6177,8.0661,8.7689,6.2456
ANKRD11,11.59115,10.54,10.8941,10.8138,11.2873,11.2332,11.0734,11.4964,10.9528,11.0249,10.8951
ANKRD12,8.5316,8.431,9.096,8.7746,9.6087,7.9622,8.3775,8.3417,9.3574,8.7826,9.3316
ANKRD13B,7.2158,6.5019,6.9581,7.3405,6.7808,6.5656,7.4513,8.5181,6.8905,7.078,6.3096
ANKRD13C,9.1371,9.8969,10.0401,10.5691,10.2984,8.8956,10.1574,10.4653,10.3766,10.4987,9.7864
ANKRD16,8.0821,8.113,8.5173,8.7244,8.1584,9.3534,8.3191,7.9301,8.6765,8.6424,7.3574
ANKRD17,10.0993333333333,10.4243,10.2877,10.0549666666667,10.4273666666667,10.5597,10.2532,10.4705,10.5769666666667,10.1356666666667,10.7216333333333
ANKRD22,7.3477,7.4353,10.0663,7.9416,7.486,7.525,7.4688,7.8283,8.352,8.1052,9.0038
ANKRD23,6.418,6.7777,6.3532,6.2834,6.3795,6.4004,6.8741,6.4092,6.3606,6.3649,7.0414
ANKRD26,10.0225,9.2489,9.0868,9.879,10.0884,10.0178,10.1004,10.0092,10.0049,9.8497,9.0801
ANKRD27,7.9616,7.1308,7.5804,6.8642,7.2448,6.6264,7.1805,8.1673,7.6148,7.4809,7.7494
ANKRD28,8.6761,7.73085,7.78855,8.1336,8.4273,7.39955,7.64645,8.8952,8.79235,8.55485,8.3422
ANKRD29,7.7752,9.3444,7.3659,8.6811,7.7871,7.395,7.1371,6.8446,8.351,7.8523,7.1137
ANKRD30A,6.4572,7.2818,6.1578,6.12815,6.2242,6.36245,6.2348,6.7405,6.2404,6.45255,6.2815
ANKRD35,8.9332,9.2717,11.4134,10.5309,10.3795,10.2564,12.0359,11.0326,10.8799,11.4064,9.9611
ANKRD36,10.2326,9.2854,8.91825,8.8537,9.2316,9.12305,9.7326,9.61525,9.28605,8.9978,9.51325
ANKRD36B,9.36075,8.27995,8.4594,8.10275,8.9101,7.9076,8.963,9.2312,8.5949,8.2743,9.56135
ANKRD40,10.267,9.9522,9.8026,9.6109,9.7811,10.0085,9.8751,10.0015,9.3307,9.7716,10.3912
ANKRD45,7.7048,7.3721,6.7923,6.5414,6.2255,6.646,6.9366,7.0352,6.5065,6.7801,7.3166
ANKRD46,7.5182,7.6667,7.7697,8.0499,8.216,8.4951,7.4553,8.123,8.1418,8.0567,6.8733
ANKRD53,6.6835,6.6634,6.1475,6.2909,6.3588,6.4218,6.5321,6.1703,6.311,6.0999,6.5142
ANKRD6,11.298,12.3786,10.9155,11.6333,10.9029,11.6792,11.2679,11.0735,10.7617,11.1032,11.3343
ANKRD7,6.57705,6.97755,6.2804,7.2637,6.61455,6.56515,6.6735,6.83155,6.79945,7.1555,7.3371
ANKRD9,9.97445,9.97265,9.32755,8.96735,9.20755,9.5515,10.20545,9.42565,9.0628,9.0754,9.2195
ANKS1A,8.8494,9.8983,8.9909,8.5441,9.5309,9.6448,8.3258,8.3167,9.2461,9.0384,9.4751
ANKS1B,8.2834,7.1406,7.6474,8.7585,8.28075,7.42865,7.50055,6.59865,7.8844,7.9948,7.9129
ANKZF1,10.5338,9.2741,9.2217,9.1078,9.823,10.3773,9.9947,9.7458,9.3683,9.6105,8.8635
ANLN,7.8317,7.6278,9.117,8.9012,8.4209,8.4504,7.9361,9.7433,8.7651,8.4861,9.2004
ANO3,6.4582,6.8556,6.50095,6.2976,6.8602,7.4533,6.28035,6.18715,6.18735,6.4654,6.41565
ANO4,6.4569,6.4826,6.542,6.5395,7.4437,6.335,6.2303,7.9336,6.2287,6.3732,7.1986
ANO5,7.0039,7.426,6.3844,6.07,6.1991,6.3558,8.3764,6.5959,6.2793,6.7566,6.223
ANO7,6.94123333333333,6.84983333333333,6.74833333333333,6.59713333333333,6.9586,6.676,7.04223333333333,6.98973333333333,6.7173,6.4773,6.91186666666667
ANO9,8.5867,8.68645,7.702,7.35725,7.01365,7.5688,8.1552,7.53815,7.0361,6.64145,7.12195
ANOS1,7.1615,7.1012,8.113,7.6355,8.1301,6.3886,9.0196,8.2637,7.652,7.6179,9.4464
ANP32B,10.4215,12.191,11.8093,11.7703,11.7285,12.2527,12.0216,12.4036,12.5957,11.681,11.9879
ANXA11,8.3271,8.334,8.8818,8.58,7.9884,7.8472,8.2077,7.6821,7.7113,7.9248,7.7827
ANXA2,11.9748,11.9415,11.9969,12.6224,12.3117,12.6477,12.0233,13.0606,12.364,11.9871,12.5343
ANXA4,8.8963,10.3505,10.0931,10.9092,10.6978,9.7631,8.6472,10.2544,10.5276,10.2524,11.4534
ANXA6,9.2044,9.30235,10.5337,9.36585,9.97355,9.2218,10.08615,8.55535,10.13155,9.5115,9.2284
ANXA7,7.44745,8.3518,8.222,8.3068,8.0203,8.199,8.4646,7.20435,8.4651,7.74955,8.9439
ANXA8,6.3885,6.5171,6.0521,6.3601,6.0547,6.3131,6.577,9.0408,6.376,5.9383,8.6441
ANXA8L1,6.6404,6.95375,6.73235,8.3765,6.1472,6.86225,6.75595,12.05245,6.26095,6.07735,11.4396
AOAH,9.3497,9.2127,10.0475,8.5957,9.1067,9.039,9.3143,8.4964,10.1686,8.647,9.8499
AOC2,6.8816,6.8359,6.9726,6.68426666666667,7.1161,9.308,7.1202,6.68656666666667,6.60753333333333,6.93086666666667,8.10993333333333
AOC3,7.731,7.4619,7.1832,7.2179,7.4789,7.9445,7.8505,7.0891,7.6548,7.8255,7.7298
AP1G2,8.898,7.6202,7.7537,6.9543,7.4556,7.0311,8.0231,8.077,7.3122,7.2282,7.3153
AP1S1,7.6826,7.8106,8.0926,7.9973,7.7554,7.75215,7.7198,8.1368,7.13755,7.8014,7.994
AP1S2,10.23815,11.7953,11.4432,10.86055,11.0527,10.2727,11.3603,11.0626,11.43055,10.93655,11.90315
AP1S3,6.7856,6.8983,6.7491,6.6218,6.9157,8.0287,6.6672,6.5925,7.0452,6.7515,7.5365
AP2M1,10.22935,9.61025,9.7669,9.299,9.553,10.0362,9.2738,9.801,9.7936,10.05915,8.61915
AP2S1,11.1882,11.43235,11.51735,11.11375,11.44505,11.31765,11.27725,11.42385,11.42945,11.0463,11.7785
AP3B1,11.3487,11.4029,11.544,11.4211,11.5359,12.1149,11.1614,11.191,11.6221,11.3608,12.5465
AP3D1,10.4591,9.999,9.473,8.5038,9.1695,9.1472,9.3146,9.3748,9.7503,8.8231,8.9475
AP3S1,10.8479,10.0979,10.9591,11.6996,11.098,11.3021,10.8343,11.2128,11.1577,11.3786,11.5077
AP4B1,8.7506,8.9058,9.2192,9.439,9.3833,8.7745,9.7974,9.0727,10.6243,9.2512,8.0268
AP4S1,8.5227,7.0998,7.5804,7.0832,7.5904,6.7689,7.9049,6.9199,6.9633,7.0965,6.6322
AP5Z1,11.375,9.7406,9.49,8.8401,8.4155,9.1992,9.8519,9.5381,8.4456,8.9096,7.6924
APAF1,9.9294,9.9584,10.1163,9.7948,10.1489,10.3416,10.1035,10.3935,9.6587,9.6552,10.6039
APBA1,8.02325,7.28185,7.17575,6.88625,7.0798,7.89525,7.0117,9.32505,6.91245,7.61715,7.13785
APBB1IP,7.978,8.3827,8.9661,8.6227,8.7495,7.8679,8.4362,8.9946,9.2977,8.3754,9.6654
APBB2,11.1752,9.00275,9.40915,10.08545,11.05865,10.25505,9.40105,10.65335,9.7969,11.3859,9.4696
APBB3,11.54345,11.3652,10.7673,11.27125,10.6275,10.9055,11.1613,10.8296,11.05235,11.1177,10.6953
APC,7.3797,7.0588,7.4297,7.5608,7.385,6.7457,6.7186,7.0709,7.7868,7.2586,7.4866
APC2,7.4388,6.3651,6.8739,6.5297,6.6743,6.4286,6.3673,7.2506,6.2146,6.4262,6.266
APCDD1L,10.8252,10.5126,11.5025,11.4964,10.418,9.1547,10.6082,11.9297,11.6042,12.91,10.4932
APCS,6.452,6.6078,6.1606,6.3635,6.2201,6.4579,6.3248,6.2149,6.1808,5.9302,6.2699
APEH,7.7848,9.3339,9.3208,8.9491,8.5341,8.8072,7.844,8.9723,10.2899,9.1847,7.764
APEX1,11.53975,11.25905,11.1642,10.9785,11.70595,11.56465,10.8964,11.76665,11.53845,11.33505,11.54635
APEX2,11.3669,11.0657,11.6225,11.1792,11.2126,12.298,11.3623,11.4565,11.6556,11.0294,11.5355
