"GENE_SYMBOL","S01","S02","S03","S06","S08","S10","S11","S12","S14","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S29","S30","S31"
"SYT17",7.937189802,7.289261488,7.792191597,9.115667774,7.618386956,7.823808246,6.559468919,8.767458951,6.130766139,7.131815044,7.494897691,7.966849395,7.685305259,7.613182096,7.372360807,7.169872305,6.553246151,7.452677162,7.336897307,7.131815044,6.414542961,7.028108429,6.831567831,7.618386956
"TAB1",10.86511502,8.880945945,8.418153218,9.099933768,9.564466046,8.073284387,9.426315556,8.970524712,10.01990331,9.28801033,8.638274971,9.28801033,9.344169744,9.592399233,9.344169744,8.383205613,9.949161622,8.548718255,10.32179549,9.254273564,9.837886871,9.282655168,9.592399233,9.740415998
"TAL1",9.340277464,9.1524985,10.54124278,8.193022151,8.2725823,11.25181995,8.342116413,8.185433146,7.840948251,8.062388587,9.928523222,7.768567335,8.132090592,8.35876657,8.583586579,9.28801033,8.695441096,10.95901651,8.473448975,8.12916694,8.327323137,9.015613595,8.33964967,8.19498556
"TANK",9.949161622,9.12777082,8.050937975,10.83337207,10.59381062,8.609268292,11.0474582,10.16589301,10.9377498,9.891644702,8.92295585,10.35955878,10.49845654,10.26213034,10.6708669,10.00407001,9.865562831,10.83337207,10.68228926,10.23712629,10.64937064,10.2095304,10.32664048,10.23712629
"TAP1",7.21658156,9.314248528,6.725302684,8.878046736,9.478792662,6.981300757,9.314248528,8.806341871,7.426263653,8.389953135,7.34124641,8.531159072,8.424955648,7.613182096,7.663758768,7.898477416,6.938348069,6.851768437,8.85474936,8.840544745,8.870908915,8.344176299,8.586457857,8.695441096
"TAP2",10.34277445,10.97811082,10.64937064,9.437092841,10.11028446,10.97811082,9.971381506,9.548921111,9.673969563,9.165692219,10.91941446,9.62368639,9.873581926,10.29068241,9.666715823,11.17592642,9.673969563,10.45537563,9.949161622,9.613770183,10.06680793,9.595154223,10.23712629,9.659678505
"TAPBP",10.91941446,12.69274229,13.97839053,10.2095304,11.49510384,8.43503057,11.77554511,10.87955928,11.30411302,11.22088754,12.9231644,11.44549134,11.88133891,11.83672428,12.02478334,13.8023746,11.5413939,10.86511502,12.07754452,10.74637584,12.07754452,11.42107664,11.51571174,11.22088754
"TBK1",9.903915217,9.115667774,9.314248528,9.865562831,9.865562831,9.319270781,9.659678505,9.806821438,9.499609376,9.521238838,8.739783326,9.082440928,9.163751781,9.51688015,9.572764186,8.274556926,8.915118559,8.444851707,9.406813051,9.099933768,10.14985354,10.03000856,9.582301057,9.344169744
"TBP",10.3169505,8.848023332,10.56005047,8.418153218,8.698783494,9.806821438,9.582301057,9.452832552,9.167632656,8.905931605,9.965420932,8.558403842,9.336385183,9.090975252,9.251582391,9.790396977,8.870908915,8.415640316,7.671547799,8.813421627,9.28801033,9.613770183,9.111959867,8.784770412
"TBX21",9.326049944,8.726224188,8.759702581,7.865145484,7.393598859,9.659678505,7.985923873,8.126243288,8.153249616,7.916669198,8.933852386,7.323559395,8.007656684,8.188367725,8.213288523,8.616685363,8.330286773,9.247040122,8.542384025,8.35697221,7.541044364,7.992366994,8.104981422,7.499952683
"TCF7",9.389786025,10.70347019,9.982375339,9.493076344,8.175550637,9.920203466,10.17255535,8.6060964,9.344169744,8.747940597,10.22025013,8.66910757,8.726224188,9.225262524,8.486039795,8.963382147,9.11937568,8.268284631,9.371494204,8.825782692,8.745245489,10.26213034,8.506891786,8.43503057
"TFE3",5.463492013,5.379811646,6.369685456,8.737016271,9.251582391,6.965759527,7.35207844,7.34124641,6.272948925,6.94728214,6.102441036,7.941737216,7.068364629,7.15337072,5.956982723,5.328154524,6.241890103,6.328135,6.475726672,6.12007541,8.583586579,6.641433031,6.788111649,7.281061633
"TFEB",9.0774003,8.057705056,7.803756498,8.315532186,7.865145484,7.250712993,10.04105357,8.420666121,9.236075246,8.081557191,8.250593025,8.162842098,7.430568728,7.812971014,7.5879601,8.539651425,7.808229883,8.440553302,8.112865754,7.891937288,9.056789215,7.678829419,7.656395615,9.239286549
"TFRC",9.740415998,10.01990331,8.193022151,10.5120467,9.806821438,8.723576294,11.47025424,11.06683372,10.11028446,10.65679742,10.11028446,9.813662754,9.634404303,10.05203166,12.05114726,9.592399233,10.80913855,10.04105357,10.32179549,9.920203466,10.45537563,10.0802362,10.19572853,11.77554511
"TGFB1",11.59853674,10.44402172,10.90334059,9.336385183,9.882000641,11.51571174,10.5120467,9.200772632,10.0802362,10.05203166,10.47072146,10.2095304,10.26213034,10.27942875,9.851878707,12.69274229,11.15131971,9.912841997,9.344169744,9.557742399,10.48001738,9.364284756,9.62368639,9.732408792
"TGFB2",5.499401975,4.08091841,4.545589181,4.280123657,8.248323684,6.394673207,5.535154753,5.815431781,5.070403832,4.904039998,3.756657119,8.415640316,7.656395615,4.84407437,5.021690839,4.937061447,6.000107683,4.308025058,4.756876966,4.828698639,5.419895743,5.434804717,6.401515313,4.457619139
"THBD",10.18302647,7.70487092,7.441886523,8.514245397,8.424955648,8.00963711,9.344169744,8.40218602,8.80166959,8.248323684,7.761154436,8.860274812,8.970524712,9.488621091,8.250593025,9.869572379,10.06208609,9.512521462,7.099229169,8.395258851,8.451787957,8.274556926,8.851386346,8.829677942
"THBS1",9.993066229,10.00708344,9.72834045,10.2508849,10.23712629,9.452832552,10.9377498,9.747586975,10.68228926,10.70347019,10.26213034,11.57622378,11.59853674,10.18302647,9.392829244,9.063804102,11.42107664,8.678184355,12.02478334,8.702125891,9.398337649,8.944144148,10.2508849,9.724272107
"THY1",10.26213034,9.376164784,9.349242378,10.05203166,8.66910757,10.20262947,8.990299741,9.364284756,9.747586975,10.35955878,9.437092841,10.37422105,9.806821438,9.76740385,9.099933768,8.292594522,11.75365188,7.502649071,10.01990331,9.282655168,8.799015958,9.724272107,9.146757702,9.1524985
"TICAM1",8.067273418,9.251582391,8.224129809,9.040303687,8.843508191,8.031402696,9.13387976,9.512521462,9.176168402,8.716856461,8.782984262,9.11937568,9.484165839,10.04105357,10.01009687,9.689986154,9.528275618,8.636620071,10.57242427,8.162842098,9.433537062,9.052536005,9.326049944,10.07152977
"TICAM2",7.78517468,8.185433146,9.161153237,8.510721405,8.950012195,8.843508191,8.118660168,8.385009535,8.473448975,8.260626152,9.309944821,8.199276247,8.265961588,8.528209929,7.289261488,8.616685363,8.479018783,8.346236184,7.169872305,8.035833512,8.845765761,8.816872411,8.440553302,8.66045197
"TIGIT",7.398744772,7.904973607,8.224129809,7.596482225,8.63992987,8.873028221,8.302961408,7.544277655,7.637505744,8.254666411,8.079466293,8.050937975,7.863218563,7.626883932,7.685305259,8.09216041,7.720596522,8.531159072,7.952947983,8.137468681,8.1670553,8.081557191,7.596482225,7.735747086
"TIRAP",8.85474936,8.079466293,8.354381098,9.060296658,8.327323137,7.972316238,8.231745867,8.681447534,9.22087834,8.281160803,8.140134608,8.510721405,8.860274812,8.86349004,8.63992987,8.033618104,8.140134608,7.298577168,8.820323195,8.412194647,9.314248528,7.717057744,8.907886838,9.001706086
"TLK2",11.57622378,10.81824678,12.66547552,10.01500009,9.670342693,13.30997293,10.35359732,9.949161622,9.851878707,10.00407001,11.68159315,9.314248528,9.697918214,10.11028446,10.23712629,10.9377498,10.60971728,11.27525845,10.73684413,9.582301057,9.949161622,10.00407001,9.903915217,9.747586975
"TLR1",8.366327905,8.750195754,9.275994207,8.666039058,9.851878707,9.886822671,9.11937568,10.03000856,9.184665866,9.412541512,9.353851146,9.422649829,9.293535789,8.880945945,9.293535789,9.64291886,8.657933395,8.990299741,8.837581298,9.572764186,9.364284756,9.229718347,8.883525312,9.493076344
"TLR10",5.84374654,6.401515313,7.017610707,5.740347914,6.250061165,7.472660372,6.526338062,6.250061165,6.733396408,7.58355173,6.896372077,7.078744173,6.438021593,5.713983513,6.375660584,6.533416024,5.727165714,7.658986854,6.733396408,7.35207844,7.733914822,6.000107683,6.12007541,8.069268334
"TLR2",8.023783907,7.972316238,8.624596598,9.470221313,9.006494929,8.570506867,7.852897782,8.437791936,8.00561246,8.315532186,8.574012027,8.536918826,8.120628477,7.758133783,7.600851314,10.38853234,7.794971552,7.339071859,7.492539086,8.118660168,7.623672461,8.344176299,8.115762961,8.031402696
"TLR3",7.15337072,7.492539086,7.861291642,7.610338047,7.845738055,8.531159072,7.02277609,9.048282796,6.891569626,7.393598859,8.140134608,7.398744772,7.58355173,7.320452483,7.091666564,7.200130645,7.175045302,7.815560757,7.017610707,7.326666306,8.047822667,8.387481335,7.339071859,7.078744173
"TLR4",8.239098371,8.444851707,8.586457857,8.695441096,8.395258851,9.006494929,8.577517186,8.385009535,8.086994524,9.052536005,8.525260786,8.739783326,8.520247433,8.475556077,9.027288924,8.239098371,8.180436862,8.203843101,8.254666411,9.521238838,7.733914822,8.875147527,8.777912825,8.153249616
"TLR5",8.371697779,8.977755459,10.25650762,8.750195754,7.99569109,10.22893157,7.682067339,8.542384025,8.162842098,8.112865754,8.820323195,7.918772366,8.203843101,8.40218602,7.561231101,8.292594522,8.281160803,8.387481335,8.860274812,7.926475158,8.069268334,9.1524985,7.990111754,8.837581298
"TLR6",8.057705056,8.270607674,9.063804102,7.840948251,7.99569109,9.429981283,8.296832848,7.682067339,8.162842098,8.213288523,9.079920614,7.955789527,7.944004634,7.833785678,8.449043594,8.137468681,7.544277655,7.869504377,7.735747086,8.525260786,8.215730949,8.144646964,7.735747086,8.558403842
"TLR7",7.21658156,7.254901822,8.180436862,7.426263653,7.99569109,8.346236184,6.931530581,7.259981948,7.131815044,7.510587974,7.845738055,7.605397443,7.411371756,7.228158645,7.393598859,8.825782692,7.557648648,7.095447866,7.843343153,7.084025405,7.213215356,7.535096719,6.401515313,7.53224177
"TLR8",7.13568626,7.658986854,8.86349004,7.078744173,7.430568728,8.415640316,7.529386821,6.565691687,7.189733749,6.798734609,7.879518315,6.845475937,7.265062073,7.115580508,7.21658156,7.828953368,7.773976538,7.492539086,7.541044364,7.084025405,7.5879601,7.768567335,7.084025405,7.898477416
"TLR9",8.312372658,7.596482225,8.118660168,7.049990459,7.084025405,7.850180552,7.095447866,7.426263653,7.222019352,7.202225376,8.083648089,6.754189569,6.651770756,7.88554341,8.02119554,7.747683784,7.972316238,8.302961408,7.792191597,7.313990633,6.197780488,7.320452483,7.107984002,6.210959664
"TMEFF2",6.184601312,6.401515313,7.200130645,5.740347914,4.937061447,8.023783907,6.788111649,6.125420774,7.222019352,6.559468919,7.099229169,4.349460793,5.824019851,5.551909487,7.483310234,7.017610707,6.381635712,8.102611804,7.281061633,6.068565187,7.313990633,6.953146366,5.947232766,7.302229943
"TMUB2",9.790396977,9.706675215,9.512521462,9.215484135,9.462957879,10.52223285,9.597909213,9.521238838,9.264969899,9.176168402,10.17255535,8.909842072,9.232896797,9.62368639,10.01990331,9.810242096,9.647630014,10.26213034,9.62368639,9.371494204,9.851878707,9.689986154,9.553331755,9.604057489
"TNF",7.236337727,7.127496029,6.793423129,5.156544342,6.301114785,7.38066416,7.041291455,6.762095459,6.23371904,7.78517468,6.788111649,7.474814358,5.824019851,5.777662793,6.762095459,6.668294945,6.307535043,8.287717698,7.713518966,7.980610361,7.5879601,7.289261488,6.287821438,6.788111649
"TNFAIP3",9.512521462,11.5413939,9.433537062,8.980454209,9.740415998,8.49709531,10.09052434,9.215484135,9.908378607,10.34277445,11.70774708,10.30213141,10.04105357,9.903915217,10.32664048,12.29462228,10.65679742,7.77184593,13.36300877,9.659678505,9.813662754,11.3209348,9.484165839,9.561104222
"TNFRSF10B",9.084617537,8.750195754,7.952947983,8.690123931,8.774627538,7.554066194,9.079920614,8.756816672,9.12357325,8.132090592,7.826883281,9.031545596,8.781198112,8.742550382,9.673969563,8.033618104,8.36056093,8.164948699,8.577517186,7.901865466,8.960525779,8.525260786,9.380835365,9.086794146
"TNFRSF10C",7.00106292,6.831567831,7.441886523,6.700598933,5.594139875,8.162842098,6.12007541,7.958631071,6.130766139,6.662108482,7.283478003,7.270193827,6.741490131,6.754189569,7.529386821,7.497256295,7.087845984,8.80166959,6.851768437,7.099229169,6.414542961,6.565691687,7.75511313,7.281061633
"TNFRSF11A",4.234301103,4.457619139,5.40498677,7.840948251,7.787727898,5.51840002,7.336897307,7.259981948,6.812094966,7.155659982,5.947232766,7.250712993,6.845475937,5.207823227,5.804291221,6.077521732,4.8594501,5.646926942,5.937482809,4.731162769,5.937482809,5.302429801,6.12007541,5.988548312
"TNFRSF11B",6.662108482,8.067273418,8.134779636,7.099229169,7.828953368,7.581386965,8.784770412,6.307535043,7.354186321,7.808229883,9.773339873,8.903192067,7.618386956,8.140134608,9.086794146,8.835577245,7.419642673,7.464307888,7.184974663,7.39138474,6.688236429,8.047822667,8.149871505,6.891569626
"TNFRSF12A",9.493076344,8.073284387,7.671547799,8.140134608,8.36056093,7.502649071,7.470506387,8.054053283,5.584365175,7.99569109,7.78517468,7.898477416,8.196948969,7.366541662,8.385009535,6.918966841,6.641433031,6.394673207,8.12916694,6.496818428,7.770206633,7.926475158,7.977229491,8.479018783
"TNFRSF13B",4.234301103,5.232331163,4.545589181,3.512125391,3.897041924,3.40162065,3.72762446,3.851131931,3.825212863,5.499401975,3.512125391,4.881745049,4.805644901,4.190545587,3.825212863,3.512125391,4.756876966,2.349687561,2.990561106,4.234301103,3.047905216,3.60074843,3.239394553,3.239394553
"TNFRSF13C",9.412541512,8.124420037,8.558403842,7.505250909,7.594562711,9.063804102,7.801434502,6.96238506,8.023783907,8.440553302,8.333250409,7.890047338,7.792191597,7.703293496,8.385009535,8.265961588,8.405146305,8.073284387,8.490039347,7.726580962,7.445595336,7.006754122,7.88554341,7.642248077
"TNFRSF14",7.963741311,8.750195754,7.15337072,9.184665866,9.747586975,7.053561112,9.254273564,9.823410146,9.755919087,9.882000641,7.395812979,10.52223285,10.30213141,10.00708344,9.493076344,8.655455634,9.647630014,7.630095403,9.64291886,10.02495594,10.22025013,9.336385183,10.0802362,10.63705195
"TNFRSF17",9.422649829,9.171900529,9.409677282,7.713518966,6.942815104,10.95901651,8.254666411,8.007656684,7.840948251,8.633878079,9.493076344,7.661578093,8.054053283,7.850180552,7.692046103,8.866705267,7.949610018,9.719475639,8.517246415,8.351789987,7.5879601,8.63992987,7.585755915,7.456050174
"TNFRSF18",7.547510946,7.941737216,7.568048303,7.313990633,8.035833512,7.202225376,7.456050174,7.521594132,7.317221558,6.820199568,7.767079297,7.745477395,7.557648648,7.642248077,7.765591259,8.075305522,7.476908701,7.22409094,7.139557475,6.526338062,7.046419806,6.918966841,6.913220587,6.241890103
"TNFRSF1A",10.13043429,10.53520036,9.223070432,10.85128361,10.91941446,8.633878079,11.22088754,10.60971728,10.90334059,11.01400126,10.07152977,10.41186098,11.34178904,11.3209348,11.0474582,10.04105357,10.83337207,9.971381506,11.08864468,10.81824678,11.34178904,11.10580396,10.9377498,10.29068241
"TNFRSF1B",7.472660372,8.960525779,7.751398457,9.912841997,9.329577109,5.97698894,9.12777082,8.915118559,8.086994524,8.936882024,7.806078494,8.99526413,8.825782692,9.099933768,9.724272107,10.65308403,9.004100508,5.89971157,6.438021593,8.705866398,8.031402696,8.68881146,9.282655168,8.767458951
"TNFRSF4",6.429375048,6.35924329,6.681358918,7.557648648,6.96238506,6.94728214,6.668294945,7.439685032,6.102441036,6.111258223,6.280948348,7.374878841,6.130766139,5.84374654,6.913220587,6.210959664,6.603386273,6.059608642,6.077521732,5.956982723,6.516027102,6.681358918,5.070403832,5.769951415
"TNFRSF8",8.422810885,8.633878079,8.829677942,7.831023454,7.682067339,9.747586975,7.374878841,7.091666564,6.590566323,7.34124641,9.12777082,7.289261488,7.331781807,7.685305259,8.118660168,8.383205613,7.682067339,8.134779636,7.773976538,7.5133232,7.313990633,6.369685456,7.317221558,6.130766139
"TNFRSF9",7.437483542,7.305882718,7.882929432,7.078744173,7.151081458,7.815560757,7.745477395,6.163571535,5.815431781,6.863239396,7.626883932,7.145319467,6.468174117,5.84374654,6.57776104,6.793423129,6.15465952,6.641433031,6.595352333,6.047690794,5.289421913,6.831567831,6.468174117,6.408357419
"TNFSF10",8.930822747,11.34178904,11.70774708,11.25181995,9.326049944,10.90334059,10.14985354,11.03094982,10.70347019,10.3169505,11.06683372,10.16589301,11.36840484,11.27525845,11.01400126,11.97459186,9.702296715,11.97459186,11.12961288,12.24600004,11.27525845,10.3169505,10.81824678,10.70347019
"TNFSF11",4.234301103,4.328742925,5.882485765,3.937264144,3.276055353,4.675625916,4.399760333,3.97769749,3.72762446,4.399760333,3.756657119,5.815431781,5.392399208,4.84407437,4.805644901,4.756876966,4.328742925,4.308025058,3.57058478,3.967596465,4.904039998,3.967596465,4.920550722,4.041127994
"TNFSF12",8.528209929,8.185433146,6.475726672,9.380835365,8.210846098,6.364464373,8.652977873,9.499609376,8.781198112,9.165692219,6.590566323,8.868807091,8.903192067,8.614562773,8.376420456,8.602947236,8.525260786,6.369685456,6.12007541,9.146757702,8.99526413,7.838748076,8.26329387,8.49709531
"TNFSF13",8.85474936,9.264969899,8.638274971,8.15553276,8.239098371,8.599798071,7.648896213,7.808229883,7.949610018,8.035833512,9.380835365,7.972316238,8.033618104,8.514245397,9.22087834,11.15131971,8.180436862,7.831023454,7.603300889,8.500078739,7.541044364,7.472660372,7.417309802,6.741490131
"TNFSF13B",7.441886523,7.610338047,7.467407138,7.155659982,9.236075246,8.090340959,8.309213129,7.222019352,8.134779636,8.465076388,7.900171441,8.851386346,8.287717698,7.73757935,7.5879601,7.671547799,7.949610018,9.873581926,8.011617537,8.514245397,8.636620071,8.231745867,7.768567335,8.210846098
"TNFSF14",6.618336915,11.19766951,9.577532621,7.77184593,9.082440928,6.992958639,6.241890103,8.85474936,12.34539454,9.4458642,9.903915217,10.0802362,10.27942875,11.57622378,6.741490131,10.59381062,10.14985354,6.74783985,10.01009687,9.031545596,8.482481489,8.80166959,9.499609376,10.74637584
"TNFSF15",7.472660372,7.585755915,7.888157387,5.89971157,7.302229943,8.292594522,7.581386965,7.891937288,8.536918826,7.987856514,7.652645914,7.745477395,7.180009982,6.618336915,8.482481489,7.487617425,7.709194943,9.652341167,8.652977873,8.067273418,7.658986854,7.869504377,7.006754122,8.413917482
"TNFSF18",3.967596465,3.756657119,3.371364915,7.944004634,3.67714149,3.742140789,3.276055353,4.675625916,3.60074843,5.594139875,3.95749544,4.545589181,4.498260144,4.308025058,4.399760333,2.990561106,3.276055353,2.882611895,4.438800388,4.150219411,3.617594707,3.756657119,3.54042113,3.967596465
"TNFSF4",8.270607674,9.466589596,10.59381062,8.465076388,7.787727898,12.05114726,8.638274971,8.787724975,8.99526413,8.43503057,10.30213141,7.831023454,9.11937568,9.264969899,7.789959748,9.097545063,8.638274971,10.65679742,10.05203166,8.580551883,8.825782692,9.316759655,8.440553302,8.912480315
"TNFSF8",6.553246151,7.236337727,7.283478003,7.131815044,7.692046103,7.810381271,7.417309802,5.762240037,7.404721572,7.283478003,7.099229169,7.792191597,7.068364629,6.553246151,6.546870068,6.700598933,6.479674029,7.779364304,6.831567831,7.041291455,6.688236429,7.208767732,6.880638368,7.596482225
"TOLLIP",10.38853234,9.499609376,8.33964967,10.47072146,10.38853234,8.185433146,10.22893157,10.70347019,10.6708669,10.64937064,8.759702581,10.5120467,10.61590378,10.80003033,9.903915217,9.392829244,11.36840484,12.14377682,10.76782179,10.85128361,11.62409744,10.99691617,10.91941446,11.5413939
"TP53",9.189719614,9.842755799,9.813662754,9.506193983,9.303184157,9.264969899,9.823410146,9.167632656,10.06208609,9.604057489,9.279324688,9.036490546,9.437092841,9.597909213,7.916669198,9.204593641,9.49634286,7.720596522,8.813421627,9.528275618,9.823410146,9.528275618,8.652977873,9.095156358
"TPSAB1",9.982375339,7.767079297,8.418153218,8.897652614,8.488039571,9.099933768,8.486039795,8.781198112,8.415640316,10.45537563,8.199276247,8.926889298,9.813662754,9.478792662,8.257646281,9.358459913,10.35359732,8.335216668,9.082440928,9.084617537,7.38602445,8.35876657,8.274556926,7.922509822
"TPTE",11.34178904,7.222019352,7.326666306,9.20841465,6.725302684,8.146493393,10.56005047,6.823952225,8.342116413,8.655455634,7.55078857,6.369685456,6.741490131,6.448462477,8.650394976,7.398744772,8.040746245,12.10886503,8.784770412,7.850180552,8.745245489,7.505250909,8.178375157,8.550381393
"TRAF2",10.30213141,9.740415998,9.251582391,9.548921111,9.76740385,8.10735104,10.12327029,9.270430804,9.509357722,8.950012195,10.59381062,9.322660362,9.167632656,10.03000856,10.63705195,10.70347019,9.521238838,9.309944821,10.86511502,9.12357325,9.521238838,10.13454984,9.437092841,9.613770183
"TRAF3",9.842755799,8.944144148,7.900171441,8.577517186,8.451787957,8.790679538,8.796362326,9.336385183,9.273212505,9.052536005,8.767458951,9.322660362,8.790679538,8.848023332,8.742550382,8.531159072,8.712784521,9.693952184,9.755919087,9.052536005,10.12327029,9.499609376,9.046199812,8.848023332
"TRAF6",10.76782179,10.59381062,12.20207474,9.484165839,8.647812078,13.36300877,9.406813051,9.1524985,9.462957879,8.936882024,11.65049586,8.342116413,9.225262524,9.380835365,9.541989648,10.5120467,9.920203466,10.68228926,10.19572853,9.20841465,9.422649829,9.882000641,9.13387976,9.358459913
"TREM1",8.203843101,7.828953368,8.134779636,6.803238816,7.169872305,8.381401691,8.514245397,7.652645914,7.703293496,7.872805788,7.836547902,7.078744173,7.032135767,6.733396408,7.810381271,8.160329001,7.648896213,9.755919087,8.739783326,8.415640316,7.38602445,7.5792222,7.222019352,8.440553302
"TREM2",9.109255364,8.870908915,9.689986154,7.720596522,7.926475158,9.62368639,8.490039347,7.799593004,7.969582816,7.770206633,8.774627538,7.434026135,7.918772366,7.720596522,8.397242293,9.082440928,7.941737216,8.589329134,8.633878079,8.427236788,7.270193827,7.806078494,7.694959093,7.180009982
"TRIM39",8.907886838,8.490039347,8.771043245,8.023783907,8.542384025,9.11937568,9.22087834,8.424955648,8.257646281,7.671547799,8.80166959,7.882929432,8.137468681,8.366327905,8.222386312,8.199276247,8.075305522,8.662970546,8.666039058,7.613182096,9.184665866,8.739783326,8.246054343,7.858453327
"TTK",9.429981283,7.946272052,7.985923873,8.837581298,8.385009535,8.482481489,8.960525779,8.312372658,8.752450911,8.190694938,8.011617537,7.596482225,8.250593025,7.139557475,8.222386312,8.075305522,7.505250909,7.963741311,8.756816672,7.992366994,9.111959867,8.440553302,8.548718255,8.134779636
"TUBB",12.34539454,10.76782179,10.22025013,12.34539454,11.19766951,12.02478334,13.22134834,11.49510384,11.25181995,11.42107664,10.29068241,11.0474582,11.77554511,10.77891356,11.7359146,10.30213141,11.25181995,12.05114726,11.51571174,10.73684413,11.15131971,11.12961288,11.10580396,10.77891356
"TXK",4.937061447,4.991039149,6.294694527,4.937061447,5.631993395,6.863239396,4.920550722,5.449148365,5.270404715,5.207823227,6.12007541,6.009667166,4.991039149,5.713983513,5.31543769,5.617059848,4.920550722,4.675625916,4.991039149,5.021690839,5.937482809,5.129773392,4.8594501,5.922093136
"TXNIP",12.24600004,12.24600004,11.65049586,11.22088754,10.72001538,10.29640691,11.51571174,11.68159315,12.14377682,12.05114726,13.47346253,12.69274229,12.54218813,11.47025424,12.85426195,13.30997293,13.13313361,10.18302647,13.67868456,11.3209348,9.873581926,10.72001538,12.34539454,12.14377682
"TYK2",7.278645263,7.265062073,5.713983513,9.949161622,9.115667774,5.777662793,8.909842072,9.697918214,8.767458951,9.139593148,6.700598933,9.20841465,9.282655168,8.970524712,8.868807091,6.077521732,8.040746245,6.807743022,9.082440928,8.346236184,9.548921111,9.512521462,9.095156358,9.376164784
"UBC",14.9235035,13.97839053,13.30997293,15.33454528,14.20277655,13.05000727,14.42240893,14.65435826,13.47346253,15.33454528,14.20277655,13.97839053,14.65435826,13.47346253,15.33454528,13.47346253,13.8023746,13.67868456,15.75275142,14.65435826,13.67868456,15.33454528,13.97839053,14.65435826
"ULBP2",10.14985354,9.938599166,11.15131971,8.577517186,8.281160803,12.69274229,8.866705267,8.752450911,9.290773059,8.756816672,10.6708669,7.21658156,8.635249075,8.539651425,9.398337649,9.76740385,9.227490436,10.81824678,9.270430804,9.184665866,9.079920614,9.564466046,8.672014373,8.444851707
"USP39",8.09216041,7.006754122,7.869504377,9.0774003,8.164948699,7.937189802,8.915118559,8.848023332,8.067273418,8.203843101,7.63987691,8.067273418,8.43503057,7.803756498,8.774627538,7.219947764,7.19731174,8.203843101,7.713518966,8.122596786,8.880945945,8.6060964,8.306087269,8.875147527
"USP9Y",6.868874478,7.456050174,8.033618104,8.00963711,7.977229491,7.621029709,7.541044364,8.490039347,8.734345862,7.250712993,7.570664717,8.153249616,7.944004634,7.803756498,8.067273418,8.210846098,6.077521732,6.775103554,5.51840002,7.139557475,9.273212505,6.317835022,8.296832848,6.585780314
"VCAM1",7.058413715,7.713518966,7.687219186,8.239098371,8.796362326,7.888157387,8.157815904,8.823052944,11.59853674,9.031545596,7.652645914,9.242497852,9.582301057,10.48001738,10.05203166,7.38066416,9.422649829,9.912841997,7.345608485,12.29462228,8.612440184,8.405146305,9.4458642,8.162842098
"VEGFA",13.13313361,10.57242427,9.314248528,10.48001738,11.17592642,7.840948251,13.36300877,13.05000727,11.06683372,10.87955928,10.95901651,11.06683372,11.39669916,10.95901651,12.24600004,10.2095304,11.06683372,12.07754452,13.22134834,10.63705195,11.30411302,12.85426195,11.30411302,13.67868456
"VEGFC",5.988548312,6.125420774,6.725302684,8.115762961,7.544277655,7.21658156,7.127496029,7.38066416,7.930440494,8.081557191,6.505716142,8.593974036,8.531159072,8.067273418,6.197780488,6.595352333,9.048282796,7.682067339,6.553246151,7.084025405,7.623672461,7.525490476,8.190694938,8.178375157
"XCL2",9.371494204,10.07588299,11.94090831,8.666039058,7.926475158,12.5961492,8.905931605,8.698783494,9.015613595,8.716856461,11.12961288,7.250712993,8.449043594,8.790679538,8.442702505,9.608913836,9.409677282,11.68159315,10.42656825,9.22087834,8.975056709,9.706675215,8.681447534,9.225262524
"XCR1",9.340277464,8.528209929,9.449348376,7.703293496,7.768567335,9.409677282,7.219947764,8.093979861,8.075305522,7.309936675,9.564466046,7.39138474,7.603300889,8.349013086,8.542384025,8.574012027,8.442702505,9.12357325,8.636620071,8.044284456,7.445595336,7.525490476,7.694959093,6.45454202
"YTHDF2",9.740415998,8.977755459,9.823410146,9.773339873,9.506193983,8.662970546,9.912841997,9.004100508,8.909842072,8.912480315,8.674921176,9.063804102,9.386742806,9.036490546,9.20841465,8.218186882,8.63050125,7.855615013,8.270607674,8.66910757,9.714679171,9.462957879,9.336385183,9.229718347
"ZAP70",7.726580962,8.66910757,7.200130645,7.426263653,7.598401739,7.419642673,7.733914822,7.505250909,7.474814358,8.196948969,6.918966841,8.657933395,8.257646281,8.342116413,7.891937288,8.992781935,7.75511313,7.689133113,7.773976538,8.790679538,7.658986854,6.953146366,7.78517468,7.180009982
"ZC3H14",10.00407001,7.933815148,7.773976538,9.319270781,9.959460357,8.397242293,9.4458642,10.19572853,9.773339873,9.541989648,8.038289879,9.724272107,9.329577109,9.251582391,8.397242293,7.200130645,9.111959867,9.437092841,9.392829244,9.412541512,10.63705195,9.76740385,9.773339873,9.877791284
"ZKSCAN5",7.13568626,7.164699309,7.723588742,8.203843101,7.745477395,7.900171441,7.02277609,8.023783907,7.222019352,7.036163105,7.36324055,7.374878841,6.651770756,6.803238816,7.236337727,6.000107683,6.581770677,7.598401739,7.626883932,7.041291455,8.031402696,7.661578093,7.743271006,7.963741311
"ZNF143",7.194492835,5.463492013,4.545589181,9.006494929,8.662970546,5.51840002,8.536918826,8.909842072,7.914566029,7.944004634,5.129773392,8.389953135,8.126243288,7.779364304,7.5133232,5.392399208,6.857503916,5.727165714,7.439685032,7.685305259,8.287717698,8.137468681,7.999015186,9.111959867
